customer_id,segment,sku,sku_name,date,month,qty,channel,price,region,revenue
C1197,BUDGET,HOR001,Hornhaut Entferner Maske,2025-04-14,4,1,supermarket,5.49,Hessen,5.49
C1209,BUDGET,EIS001,Eisspray akut,2025-04-14,4,1,drugstore,8.49,Baden-Württemberg,8.49
C1240,BUDGET,HOR001,Hornhaut Entferner Maske,2025-04-14,4,1,drugstore,5.49,Hessen,5.49
C1040,ATHLETE,EIS001,Eisspray akut,2025-04-15,4,1,pharmacy,8.49,NRW,8.49
C1074,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-15,4,1,drugstore,5.49,NRW,5.49
C1122,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-15,4,2,pharmacy,5.49,NRW,10.98
C1210,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-04-15,4,2,drugstore,4.99,Baden-Württemberg,9.98
C1227,BUDGET,HOR001,Hornhaut Entferner Maske,2025-04-15,4,3,drugstore,5.49,NRW,16.47
C1240,BUDGET,EIS001,Eisspray akut,2025-04-15,4,2,drugstore,8.49,NRW,16.98
C1241,BUDGET,EIS001,Eisspray akut,2025-04-15,4,1,drugstore,8.49,Baden-Württemberg,8.49
C1026,ATHLETE,EIS001,Eisspray akut,2025-04-16,4,2,pharmacy,8.49,NRW,16.98
C1068,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-16,4,1,pharmacy,5.49,Hessen,5.49
C1076,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-16,4,1,drugstore,5.49,Hessen,5.49
C1098,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-16,4,1,drugstore,5.49,Saarland,5.49
C1110,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-16,4,2,pharmacy,5.49,Saarland,10.98
C1182,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-04-16,4,2,pharmacy,4.99,Saarland,9.98
C1208,BUDGET,BEI001,5in1 Beinlotion,2025-04-16,4,2,drugstore,9.99,Hessen,19.98
C1043,ATHLETE,EIS001,Eisspray akut,2025-04-17,4,1,pharmacy,8.49,Bayern,8.49
C1029,ATHLETE,MOB001,Allgäuer Latschenkiefer Mobil Gel,2025-04-19,4,2,online,7.99,Baden-Württemberg,15.98
C1049,ATHLETE,EIS001,Eisspray akut,2025-04-19,4,1,online,8.49,Baden-Württemberg,8.49
C1091,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-19,4,1,drugstore,5.49,Hessen,5.49
C1103,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-19,4,1,pharmacy,5.49,Hessen,5.49
C1104,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-19,4,2,drugstore,5.49,Saarland,10.98
C1254,BUDGET,EIS001,Eisspray akut,2025-04-19,4,1,drugstore,8.49,Baden-Württemberg,8.49
C1246,BUDGET,EIS001,Eisspray akut,2025-04-20,4,3,drugstore,8.49,Baden-Württemberg,25.47
C1252,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-04-20,4,2,drugstore,4.99,Baden-Württemberg,9.98
C1054,ATHLETE,MOB001,Allgäuer Latschenkiefer Mobil Gel,2025-04-21,4,2,online,7.99,Baden-Württemberg,15.98
C1083,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-21,4,2,pharmacy,5.49,Hessen,10.98
C1260,BUDGET,HOR001,Hornhaut Entferner Maske,2025-04-21,4,3,drugstore,5.49,Baden-Württemberg,16.47
C1012,ATHLETE,EIS001,Eisspray akut,2025-04-22,4,2,pharmacy,8.49,Bayern,16.98
C1037,ATHLETE,EIS001,Eisspray akut,2025-04-22,4,1,pharmacy,8.49,NRW,8.49
C1253,BUDGET,EIS001,Eisspray akut,2025-04-22,4,3,drugstore,8.49,NRW,25.47
C1070,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-23,4,2,pharmacy,5.49,Hessen,10.98
C1092,SELFCARE,BEI001,5in1 Beinlotion,2025-04-23,4,3,pharmacy,9.99,NRW,29.97
C1106,SELFCARE,BEI001,5in1 Beinlotion,2025-04-23,4,2,pharmacy,9.99,Hessen,19.98
C1109,SELFCARE,BEI001,5in1 Beinlotion,2025-04-23,4,2,pharmacy,9.99,Saarland,19.98
C1161,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-04-23,4,2,pharmacy,4.99,Hessen,9.98
C1187,WINTER,MOB001,Allgäuer Latschenkiefer Mobil Gel,2025-04-23,4,2,supermarket,7.99,Hessen,15.98
C1067,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-24,4,1,pharmacy,5.49,NRW,5.49
C1211,BUDGET,HOR001,Hornhaut Entferner Maske,2025-04-24,4,1,drugstore,5.49,Hessen,5.49
C1238,BUDGET,HOR001,Hornhaut Entferner Maske,2025-04-24,4,2,drugstore,5.49,NRW,10.98
C1246,BUDGET,EIS001,Eisspray akut,2025-04-24,4,1,supermarket,8.49,Hessen,8.49
C1072,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-25,4,2,pharmacy,5.49,Hessen,10.98
C1097,SELFCARE,BEI001,5in1 Beinlotion,2025-04-25,4,1,pharmacy,9.99,Saarland,9.99
C1130,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-25,4,1,pharmacy,5.49,NRW,5.49
C1010,ATHLETE,EIS001,Eisspray akut,2025-04-26,4,3,online,8.49,NRW,25.47
C1011,ATHLETE,EIS001,Eisspray akut,2025-04-26,4,2,pharmacy,8.49,Bayern,16.98
C1046,ATHLETE,MOB001,Allgäuer Latschenkiefer Mobil Gel,2025-04-26,4,3,online,7.99,Baden-Württemberg,23.97
C1057,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-26,4,1,pharmacy,5.49,NRW,5.49
C1069,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-26,4,1,drugstore,5.49,Saarland,5.49
C1070,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-26,4,1,pharmacy,5.49,NRW,5.49
C1116,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-26,4,3,drugstore,5.49,Hessen,16.47
C1199,BUDGET,EIS001,Eisspray akut,2025-04-26,4,1,supermarket,8.49,Hessen,8.49
C1236,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-04-26,4,1,drugstore,4.99,Baden-Württemberg,4.99
C1064,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-27,4,1,drugstore,5.49,Hessen,5.49
C1069,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-27,4,2,pharmacy,5.49,Hessen,10.98
C1091,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-27,4,3,pharmacy,5.49,Saarland,16.47
C1100,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-27,4,2,pharmacy,5.49,Hessen,10.98
C1118,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-27,4,2,drugstore,5.49,Saarland,10.98
C1225,BUDGET,HOR001,Hornhaut Entferner Maske,2025-04-27,4,2,supermarket,5.49,NRW,10.98
C1008,ATHLETE,MOB001,Allgäuer Latschenkiefer Mobil Gel,2025-04-28,4,1,pharmacy,7.99,NRW,7.99
C1046,ATHLETE,EIS001,Eisspray akut,2025-04-28,4,2,pharmacy,8.49,NRW,16.98
C1104,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-28,4,2,pharmacy,5.49,Saarland,10.98
C1122,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-28,4,1,drugstore,5.49,NRW,5.49
C1135,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-04-28,4,1,pharmacy,5.49,Hessen,5.49
C1211,BUDGET,HOR001,Hornhaut Entferner Maske,2025-04-28,4,2,supermarket,5.49,NRW,10.98
C1260,BUDGET,BEI001,5in1 Beinlotion,2025-04-28,4,2,supermarket,9.99,Hessen,19.98
C1219,BUDGET,HOR001,Hornhaut Entferner Maske,2025-05-01,5,1,supermarket,5.49,Hessen,5.49
C1244,BUDGET,EIS001,Eisspray akut,2025-05-01,5,1,supermarket,8.49,Hessen,8.49
C1062,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-02,5,3,drugstore,5.49,NRW,16.47
C1153,WINTER,MOB001,Allgäuer Latschenkiefer Mobil Gel,2025-05-02,5,2,supermarket,7.99,Saarland,15.98
C1197,BUDGET,BEI001,5in1 Beinlotion,2025-05-02,5,1,drugstore,9.99,NRW,9.99
C1218,BUDGET,EIS001,Eisspray akut,2025-05-02,5,2,supermarket,8.49,Hessen,16.98
C1230,BUDGET,HOR001,Hornhaut Entferner Maske,2025-05-02,5,2,supermarket,5.49,NRW,10.98
C1248,BUDGET,EIS001,Eisspray akut,2025-05-02,5,3,supermarket,8.49,Baden-Württemberg,25.47
C1249,BUDGET,BEI001,5in1 Beinlotion,2025-05-02,5,3,drugstore,9.99,Hessen,29.97
C1020,ATHLETE,EIS001,Eisspray akut,2025-05-03,5,1,online,8.49,Bayern,8.49
C1121,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-03,5,1,pharmacy,5.49,NRW,5.49
C1024,ATHLETE,EIS001,Eisspray akut,2025-05-04,5,2,online,8.49,NRW,16.98
C1076,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-04,5,1,drugstore,5.49,NRW,5.49
C1190,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-05-04,5,1,pharmacy,4.99,Saarland,4.99
C1245,BUDGET,BEI001,5in1 Beinlotion,2025-05-04,5,1,drugstore,9.99,Hessen,9.99
C1261,BUDGET,BEI001,5in1 Beinlotion,2025-05-04,5,1,supermarket,9.99,Baden-Württemberg,9.99
C1090,SELFCARE,BEI001,5in1 Beinlotion,2025-05-05,5,1,pharmacy,9.99,NRW,9.99
C1098,SELFCARE,BEI001,5in1 Beinlotion,2025-05-05,5,2,drugstore,9.99,Saarland,19.98
C1106,SELFCARE,BEI001,5in1 Beinlotion,2025-05-05,5,1,pharmacy,9.99,NRW,9.99
C1263,BUDGET,EIS001,Eisspray akut,2025-05-05,5,1,supermarket,8.49,Baden-Württemberg,8.49
C1265,BUDGET,BEI001,5in1 Beinlotion,2025-05-05,5,1,drugstore,9.99,NRW,9.99
C1060,SELFCARE,BEI001,5in1 Beinlotion,2025-05-06,5,2,drugstore,9.99,Hessen,19.98
C1114,SELFCARE,BEI001,5in1 Beinlotion,2025-05-06,5,3,pharmacy,9.99,Saarland,29.97
C1115,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-06,5,1,pharmacy,5.49,Hessen,5.49
C1154,WINTER,MOB001,Allgäuer Latschenkiefer Mobil Gel,2025-05-06,5,1,supermarket,7.99,Bayern,7.99
C1181,WINTER,MOB001,Allgäuer Latschenkiefer Mobil Gel,2025-05-06,5,2,supermarket,7.99,Hessen,15.98
C1203,BUDGET,EIS001,Eisspray akut,2025-05-06,5,1,drugstore,8.49,Hessen,8.49
C1224,BUDGET,BEI001,5in1 Beinlotion,2025-05-06,5,1,supermarket,9.99,NRW,9.99
C1256,BUDGET,HOR001,Hornhaut Entferner Maske,2025-05-06,5,1,drugstore,5.49,Hessen,5.49
C1126,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-07,5,2,drugstore,5.49,Saarland,10.98
C1218,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-05-07,5,2,drugstore,4.99,Hessen,9.98
C1233,BUDGET,EIS001,Eisspray akut,2025-05-07,5,3,supermarket,8.49,NRW,25.47
C1034,ATHLETE,EIS001,Eisspray akut,2025-05-08,5,3,online,8.49,Baden-Württemberg,25.47
C1064,SELFCARE,BEI001,5in1 Beinlotion,2025-05-08,5,1,pharmacy,9.99,Hessen,9.99
C1091,SELFCARE,BEI001,5in1 Beinlotion,2025-05-08,5,1,pharmacy,9.99,Saarland,9.99
C1094,SELFCARE,BEI001,5in1 Beinlotion,2025-05-08,5,2,drugstore,9.99,Hessen,19.98
C1122,SELFCARE,BEI001,5in1 Beinlotion,2025-05-08,5,1,pharmacy,9.99,NRW,9.99
C1129,SELFCARE,BEI001,5in1 Beinlotion,2025-05-08,5,2,drugstore,9.99,Saarland,19.98
C1206,BUDGET,BEI001,5in1 Beinlotion,2025-05-08,5,1,drugstore,9.99,Baden-Württemberg,9.99
C1225,BUDGET,EIS001,Eisspray akut,2025-05-08,5,3,supermarket,8.49,Baden-Württemberg,25.47
C1022,ATHLETE,EIS001,Eisspray akut,2025-05-10,5,2,pharmacy,8.49,Baden-Württemberg,16.98
C1041,ATHLETE,EIS001,Eisspray akut,2025-05-10,5,1,pharmacy,8.49,Baden-Württemberg,8.49
C1052,ATHLETE,EIS001,Eisspray akut,2025-05-10,5,1,pharmacy,8.49,Baden-Württemberg,8.49
C1065,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-10,5,1,drugstore,5.49,Saarland,5.49
C1116,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-10,5,2,pharmacy,5.49,Hessen,10.98
C1243,BUDGET,EIS001,Eisspray akut,2025-05-10,5,1,supermarket,8.49,NRW,8.49
C1038,ATHLETE,EIS001,Eisspray akut,2025-05-11,5,1,pharmacy,8.49,Baden-Württemberg,8.49
C1063,SELFCARE,BEI001,5in1 Beinlotion,2025-05-11,5,2,drugstore,9.99,Hessen,19.98
C1112,SELFCARE,BEI001,5in1 Beinlotion,2025-05-11,5,3,drugstore,9.99,Saarland,29.97
C1174,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-05-11,5,2,pharmacy,4.99,Bayern,9.98
C1232,BUDGET,EIS001,Eisspray akut,2025-05-11,5,1,supermarket,8.49,NRW,8.49
C1001,ATHLETE,EIS001,Eisspray akut,2025-05-12,5,2,pharmacy,8.49,Bayern,16.98
C1029,ATHLETE,EIS001,Eisspray akut,2025-05-12,5,1,pharmacy,8.49,Bayern,8.49
C1063,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-12,5,1,drugstore,5.49,NRW,5.49
C1124,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-12,5,2,drugstore,5.49,Saarland,10.98
C1202,BUDGET,HOR001,Hornhaut Entferner Maske,2025-05-12,5,1,drugstore,5.49,Baden-Württemberg,5.49
C1240,BUDGET,EIS001,Eisspray akut,2025-05-12,5,1,supermarket,8.49,Baden-Württemberg,8.49
C1245,BUDGET,BEI001,5in1 Beinlotion,2025-05-12,5,1,supermarket,9.99,Baden-Württemberg,9.99
C1015,ATHLETE,MOB001,Allgäuer Latschenkiefer Mobil Gel,2025-05-13,5,2,pharmacy,7.99,Baden-Württemberg,15.98
C1089,SELFCARE,BEI001,5in1 Beinlotion,2025-05-13,5,1,pharmacy,9.99,NRW,9.99
C1089,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-13,5,2,pharmacy,5.49,Hessen,10.98
C1094,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-13,5,1,drugstore,5.49,Saarland,5.49
C1124,SELFCARE,BEI001,5in1 Beinlotion,2025-05-13,5,1,pharmacy,9.99,Saarland,9.99
C1133,SELFCARE,BEI001,5in1 Beinlotion,2025-05-13,5,1,pharmacy,9.99,Hessen,9.99
C1204,BUDGET,HOR001,Hornhaut Entferner Maske,2025-05-13,5,1,drugstore,5.49,Hessen,5.49
C1236,BUDGET,HOR001,Hornhaut Entferner Maske,2025-05-13,5,1,drugstore,5.49,Baden-Württemberg,5.49
C1240,BUDGET,BEI001,5in1 Beinlotion,2025-05-13,5,1,supermarket,9.99,Baden-Württemberg,9.99
C1078,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-14,5,1,pharmacy,5.49,NRW,5.49
C1086,SELFCARE,BEI001,5in1 Beinlotion,2025-05-14,5,1,drugstore,9.99,NRW,9.99
C1127,SELFCARE,BEI001,5in1 Beinlotion,2025-05-14,5,1,pharmacy,9.99,NRW,9.99
C1206,BUDGET,HOR001,Hornhaut Entferner Maske,2025-05-14,5,2,drugstore,5.49,Hessen,10.98
C1248,BUDGET,BEI001,5in1 Beinlotion,2025-05-14,5,3,drugstore,9.99,Hessen,29.97
C1087,SELFCARE,BEI001,5in1 Beinlotion,2025-05-15,5,1,pharmacy,9.99,NRW,9.99
C1090,SELFCARE,BEI001,5in1 Beinlotion,2025-05-15,5,2,pharmacy,9.99,NRW,19.98
C1100,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-15,5,1,drugstore,5.49,NRW,5.49
C1247,BUDGET,EIS001,Eisspray akut,2025-05-15,5,1,supermarket,8.49,NRW,8.49
C1045,ATHLETE,EIS001,Eisspray akut,2025-05-16,5,1,pharmacy,8.49,NRW,8.49
C1075,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-16,5,2,pharmacy,5.49,NRW,10.98
C1167,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-05-16,5,1,supermarket,4.99,Saarland,4.99
C1238,BUDGET,EIS001,Eisspray akut,2025-05-17,5,3,supermarket,8.49,Baden-Württemberg,25.47
C1055,ATHLETE,EIS001,Eisspray akut,2025-05-18,5,1,pharmacy,8.49,Baden-Württemberg,8.49
C1076,SELFCARE,BEI001,5in1 Beinlotion,2025-05-18,5,1,drugstore,9.99,NRW,9.99
C1098,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-18,5,1,drugstore,5.49,NRW,5.49
C1121,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-18,5,1,pharmacy,5.49,Hessen,5.49
C1125,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-18,5,1,drugstore,5.49,NRW,5.49
C1130,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-18,5,1,drugstore,5.49,Hessen,5.49
C1011,ATHLETE,EIS001,Eisspray akut,2025-05-19,5,1,online,8.49,Baden-Württemberg,8.49
C1020,ATHLETE,MOB001,Allgäuer Latschenkiefer Mobil Gel,2025-05-19,5,3,pharmacy,7.99,Baden-Württemberg,23.97
C1077,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-19,5,2,drugstore,5.49,Hessen,10.98
C1084,SELFCARE,BEI001,5in1 Beinlotion,2025-05-19,5,2,drugstore,9.99,Hessen,19.98
C1115,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-19,5,1,pharmacy,5.49,NRW,5.49
C1119,SELFCARE,BEI001,5in1 Beinlotion,2025-05-19,5,1,drugstore,9.99,Hessen,9.99
C1122,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-19,5,1,drugstore,5.49,Hessen,5.49
C1123,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-19,5,1,drugstore,5.49,Saarland,5.49
C1129,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-19,5,2,drugstore,5.49,Saarland,10.98
C1130,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-19,5,1,pharmacy,5.49,Saarland,5.49
C1207,BUDGET,EIS001,Eisspray akut,2025-05-19,5,3,supermarket,8.49,Baden-Württemberg,25.47
C1003,ATHLETE,EIS001,Eisspray akut,2025-05-20,5,3,pharmacy,8.49,Baden-Württemberg,25.47
C1037,ATHLETE,EIS001,Eisspray akut,2025-05-20,5,1,online,8.49,NRW,8.49
C1077,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-20,5,1,drugstore,5.49,NRW,5.49
C1120,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-20,5,2,pharmacy,5.49,NRW,10.98
C1120,SELFCARE,BEI001,5in1 Beinlotion,2025-05-20,5,1,drugstore,9.99,Saarland,9.99
C1125,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-20,5,1,drugstore,5.49,Saarland,5.49
C1130,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-20,5,1,pharmacy,5.49,Hessen,5.49
C1214,BUDGET,BEI001,5in1 Beinlotion,2025-05-20,5,1,drugstore,9.99,Baden-Württemberg,9.99
C1236,BUDGET,EIS001,Eisspray akut,2025-05-20,5,1,drugstore,8.49,Baden-Württemberg,8.49
C1249,BUDGET,BEI001,5in1 Beinlotion,2025-05-20,5,1,supermarket,9.99,NRW,9.99
C1263,BUDGET,EIS001,Eisspray akut,2025-05-20,5,1,supermarket,8.49,Hessen,8.49
C1081,SELFCARE,BEI001,5in1 Beinlotion,2025-05-21,5,1,pharmacy,9.99,Hessen,9.99
C1100,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-21,5,3,pharmacy,5.49,Saarland,16.47
C1117,SELFCARE,BEI001,5in1 Beinlotion,2025-05-21,5,2,drugstore,9.99,Saarland,19.98
C1121,SELFCARE,BEI001,5in1 Beinlotion,2025-05-21,5,1,pharmacy,9.99,Saarland,9.99
C1126,SELFCARE,BEI001,5in1 Beinlotion,2025-05-21,5,1,pharmacy,9.99,Saarland,9.99
C1174,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-05-21,5,2,pharmacy,4.99,Bayern,9.98
C1186,WINTER,MOB001,Allgäuer Latschenkiefer Mobil Gel,2025-05-21,5,2,pharmacy,7.99,Bayern,15.98
C1187,WINTER,MOB001,Allgäuer Latschenkiefer Mobil Gel,2025-05-21,5,3,supermarket,7.99,Hessen,23.97
C1260,BUDGET,HOR001,Hornhaut Entferner Maske,2025-05-21,5,2,supermarket,5.49,Baden-Württemberg,10.98
C1049,ATHLETE,EIS001,Eisspray akut,2025-05-22,5,1,online,8.49,Baden-Württemberg,8.49
C1073,SELFCARE,BEI001,5in1 Beinlotion,2025-05-22,5,1,pharmacy,9.99,NRW,9.99
C1106,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-22,5,3,drugstore,5.49,Hessen,16.47
C1118,SELFCARE,BEI001,5in1 Beinlotion,2025-05-22,5,1,pharmacy,9.99,Hessen,9.99
C1253,BUDGET,BEI001,5in1 Beinlotion,2025-05-22,5,2,supermarket,9.99,Baden-Württemberg,19.98
C1261,BUDGET,BEI001,5in1 Beinlotion,2025-05-22,5,1,supermarket,9.99,Hessen,9.99
C1027,ATHLETE,EIS001,Eisspray akut,2025-05-23,5,1,online,8.49,Bayern,8.49
C1066,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-23,5,1,pharmacy,5.49,NRW,5.49
C1077,SELFCARE,BEI001,5in1 Beinlotion,2025-05-23,5,1,pharmacy,9.99,NRW,9.99
C1110,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-23,5,2,pharmacy,5.49,Hessen,10.98
C1192,WINTER,MOB001,Allgäuer Latschenkiefer Mobil Gel,2025-05-23,5,2,pharmacy,7.99,Hessen,15.98
C1251,BUDGET,EIS001,Eisspray akut,2025-05-23,5,1,supermarket,8.49,NRW,8.49
C1255,BUDGET,HOR001,Hornhaut Entferner Maske,2025-05-23,5,1,drugstore,5.49,Hessen,5.49
C1041,ATHLETE,MOB001,Allgäuer Latschenkiefer Mobil Gel,2025-05-24,5,2,online,7.99,NRW,15.98
C1061,SELFCARE,BEI001,5in1 Beinlotion,2025-05-24,5,2,pharmacy,9.99,NRW,19.98
C1177,WINTER,MOB001,Allgäuer Latschenkiefer Mobil Gel,2025-05-24,5,1,supermarket,7.99,Bayern,7.99
C1214,BUDGET,BEI001,5in1 Beinlotion,2025-05-24,5,1,drugstore,9.99,NRW,9.99
C1234,BUDGET,BEI001,5in1 Beinlotion,2025-05-24,5,2,drugstore,9.99,Hessen,19.98
C1076,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-25,5,1,drugstore,5.49,NRW,5.49
C1091,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-25,5,1,pharmacy,5.49,Saarland,5.49
C1124,SELFCARE,BEI001,5in1 Beinlotion,2025-05-25,5,1,pharmacy,9.99,Hessen,9.99
C1040,ATHLETE,EIS001,Eisspray akut,2025-05-26,5,1,online,8.49,NRW,8.49
C1044,ATHLETE,EIS001,Eisspray akut,2025-05-26,5,2,online,8.49,Bayern,16.98
C1052,ATHLETE,EIS001,Eisspray akut,2025-05-26,5,3,pharmacy,8.49,Bayern,25.47
C1247,BUDGET,BEI001,5in1 Beinlotion,2025-05-26,5,1,drugstore,9.99,Baden-Württemberg,9.99
C1015,ATHLETE,MOB001,Allgäuer Latschenkiefer Mobil Gel,2025-05-27,5,1,online,7.99,NRW,7.99
C1061,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-27,5,1,drugstore,5.49,Hessen,5.49
C1100,SELFCARE,BEI001,5in1 Beinlotion,2025-05-27,5,1,pharmacy,9.99,Saarland,9.99
C1147,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-05-27,5,1,pharmacy,4.99,Bayern,4.99
C1152,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-05-27,5,2,supermarket,4.99,Hessen,9.98
C1199,BUDGET,EIS001,Eisspray akut,2025-05-27,5,2,supermarket,8.49,NRW,16.98
C1250,BUDGET,EIS001,Eisspray akut,2025-05-27,5,1,supermarket,8.49,NRW,8.49
C1258,BUDGET,EIS001,Eisspray akut,2025-05-27,5,1,drugstore,8.49,NRW,8.49
C1058,SELFCARE,BEI001,5in1 Beinlotion,2025-05-28,5,2,drugstore,9.99,Hessen,19.98
C1060,SELFCARE,BEI001,5in1 Beinlotion,2025-05-28,5,1,pharmacy,9.99,NRW,9.99
C1066,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-28,5,3,pharmacy,5.49,Saarland,16.47
C1102,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-05-28,5,1,pharmacy,5.49,Hessen,5.49
C1225,BUDGET,FUS001,Allgäuer Latschenkiefer Fußbad,2025-05-28,5,2,supermarket,4.99,NRW,9.98
C1241,BUDGET,EIS001,Eisspray akut,2025-05-28,5,1,supermarket,8.49,Baden-Württemberg,8.49
C1256,BUDGET,EIS001,Eisspray akut,2025-05-28,5,1,supermarket,8.49,Baden-Württemberg,8.49
C1061,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-06-01,6,1,pharmacy,5.49,Saarland,5.49
C1102,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-06-01,6,1,drugstore,5.49,NRW,5.49
C1153,WINTER,MOB001,Allgäuer Latschenkiefer Mobil Gel,2025-06-01,6,1,supermarket,7.99,Saarland,7.99
C1172,WINTER,FUS001,Allgäuer Latschenkiefer Fußbad,2025-06-01,6,1,supermarket,4.99,Bayern,4.99
C1207,BUDGET,HOR001,Hornhaut Entferner Maske,2025-06-01,6,1,supermarket,5.49,Hessen,5.49
C1223,BUDGET,EIS001,Eisspray akut,2025-06-01,6,1,supermarket,8.49,Baden-Württemberg,8.49
C1020,ATHLETE,MOB001,Allgäuer Latschenkiefer Mobil Gel,2025-06-02,6,1,pharmacy,7.99,Bayern,7.99
C1026,ATHLETE,EIS001,Eisspray akut,2025-06-02,6,1,pharmacy,8.49,Bayern,8.49
C1046,ATHLETE,MOB001,Allgäuer Latschenkiefer Mobil Gel,2025-06-02,6,2,pharmacy,7.99,Baden-Württemberg,15.98
C1058,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-06-02,6,2,drugstore,5.49,Hessen,10.98
C1111,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-06-02,6,2,drugstore,5.49,Saarland,10.98
C1261,BUDGET,HOR001,Hornhaut Entferner Maske,2025-06-02,6,1,drugstore,5.49,NRW,5.49
C1094,SELFCARE,BEI001,5in1 Beinlotion,2025-06-03,6,1,drugstore,9.99,Saarland,9.99
C1099,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-06-03,6,1,pharmacy,5.49,Hessen,5.49
C1119,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-06-03,6,1,pharmacy,5.49,Hessen,5.49
C1133,SELFCARE,HOR001,Hornhaut Entferner Maske,2025-06-03,6,2,drugstore,5.49,Hessen,10.98
